question_id,source_query,converted_query,conversion_result,attempts,source_rows,dest_rows,reason
42,"SELECT T2.""EdOpsName"" FROM ""satscores"" AS T1 INNER JOIN ""schools"" AS T2 ON T1.""cds"" = T2.""CDSCode"" ORDER BY T1.""AvgScrMath"" DESC NULLS LAST LIMIT 1",SELECT T2.`EdOpsName` FROM `satscores` AS T1 INNER JOIN `schools` AS T2 ON T1.`cds` = T2.`CDSCode` ORDER BY T1.`AvgScrMath` DESC LIMIT 1,result_matched,2,1,1,"The MySQL query produced the same result set (row count and data) as the PostgreSQL query. The conversion involved changing identifier quoting from double quotes to backticks and removing the PostgreSQL-specific `NULLS LAST` clause, as MySQL's `ORDER BY DESC` places NULLs last by default."
34,"SELECT T2.""Free Meal Count (Ages 5-17)""::DOUBLE PRECISION / T2.""Enrollment (Ages 5-17)"" FROM ""schools"" AS T1 INNER JOIN ""frpm"" AS T2 ON T1.""CDSCode"" = T2.""CDSCode"" WHERE T1.""AdmFName1"" = 'Kacey' AND T1.""AdmLName1"" = 'Gibson'",SELECT T2.`Free Meal Count (Ages 5-17)` / T2.`Enrollment (Ages 5-17)` FROM `schools` AS T1 INNER JOIN `frpm` AS T2 ON T1.`CDSCode` = T2.`CDSCode` WHERE T1.`AdmFName1` = 'Kacey' AND T1.`AdmLName1` = 'Gibson',result_matched,2,1,1,"The previous attempt successfully converted the query. The MySQL execution result matches the PostgreSQL execution result in both row count and data. The `::DOUBLE PRECISION` cast was correctly removed as MySQL handles double precision division by default, and identifiers were correctly converted to backticks."
39,"SELECT AVG(T1.""NumTstTakr"") FROM ""satscores"" AS T1 INNER JOIN ""schools"" AS T2 ON T1.""cds"" = T2.""CDSCode"" WHERE EXTRACT(YEAR FROM T2.""OpenDate"") = 1980 AND T2.""County"" = 'Fresno'",SELECT AVG(T1.`NumTstTakr`) FROM `satscores` AS T1 INNER JOIN `schools` AS T2 ON T1.`cds` = T2.`CDSCode` WHERE YEAR(T2.`OpenDate`) = 1980 AND T2.`County` = 'Fresno',result_matched,2,1,1,"The row counts match, and the average values are numerically equivalent within acceptable floating-point precision differences between PostgreSQL and MySQL. The conversion of EXTRACT(YEAR FROM date) to YEAR(date) and identifier quoting was successful."
46,"SELECT T2.""School"" FROM ""frpm"" AS T1 INNER JOIN ""schools"" AS T2 ON T1.""CDSCode"" = T2.""CDSCode"" WHERE T2.""DOC"" = '31' ORDER BY T1.""Enrollment (K-12)"" DESC NULLS LAST LIMIT 1",SELECT T2.`School` FROM `frpm` AS T1 INNER JOIN `schools` AS T2 ON T1.`CDSCode` = T2.`CDSCode` WHERE T2.`DOC` = '31' ORDER BY T1.`Enrollment (K-12)` DESC LIMIT 1,result_matched,2,1,1,"The previous attempt successfully converted the query. PostgreSQL double quotes were converted to MySQL backticks for identifiers. The `NULLS LAST` clause was removed as MySQL's `ORDER BY DESC` places NULLs last by default, achieving the same behavior. The execution results match the source PostgreSQL query."
44,"SELECT T1.""AvgScrWrite"", T2.""City"" FROM ""satscores"" AS T1 INNER JOIN ""schools"" AS T2 ON T1.""cds"" = T2.""CDSCode"" ORDER BY T1.""NumGE1500"" DESC NULLS LAST LIMIT 1","SELECT T1.`AvgScrWrite`, T2.`City` FROM `satscores` AS T1 INNER JOIN `schools` AS T2 ON T1.`cds` = T2.`CDSCode` ORDER BY T1.`NumGE1500` DESC LIMIT 1",result_matched,2,1,1,"The MySQL query produced the same result set (row count and data) as the PostgreSQL query. The conversion successfully handled identifier quoting and the `NULLS LAST` clause, which is implicitly handled by MySQL's `ORDER BY DESC`."
45,"SELECT T2.""School"", T1.""AvgScrWrite"" FROM ""satscores"" AS T1 INNER JOIN ""schools"" AS T2 ON T1.""cds"" = T2.""CDSCode"" WHERE T2.""AdmFName1"" = 'Ricci' AND T2.""AdmLName1"" = 'Ulrich'","SELECT T2.`School`, T1.`AvgScrWrite` FROM `satscores` AS T1 INNER JOIN `schools` AS T2 ON T1.`cds` = T2.`CDSCode` WHERE T2.`AdmFName1` = 'Ricci' AND T2.`AdmLName1` = 'Ulrich'",result_matched,2,1,1,"The MySQL query produced the same result set (row count and data) as the PostgreSQL query. The conversion involved changing double quotes to backticks for identifiers, which was correctly applied."
47,"SELECT COUNT(""School"")::DOUBLE PRECISION / 12 FROM ""schools"" WHERE ""DOC"" = '52' AND ""County"" = 'Alameda' AND EXTRACT(YEAR FROM ""OpenDate"") = 1980",SELECT CAST(COUNT(`School`) AS DOUBLE) / 12 FROM `schools` WHERE `DOC` = '52' AND `County` = 'Alameda' AND YEAR(`OpenDate`) = 1980,result_matched,2,1,1,"The converted query produced the exact same result as the original PostgreSQL query, both in row count and data value. The conversion correctly handled identifier quoting, the `EXTRACT(YEAR FROM ...)` to `YEAR(...)` function, and the explicit `DOUBLE PRECISION` cast to `CAST(... AS DOUBLE)`."
40,"SELECT T2.""Phone"" FROM ""satscores"" AS T1 INNER JOIN ""schools"" AS T2 ON T1.""cds"" = T2.""CDSCode"" WHERE T2.""District"" = 'Fresno Unified' AND T1.""AvgScrRead"" IS NOT NULL ORDER BY T1.""AvgScrRead"" ASC NULLS LAST LIMIT 1",SELECT T2.`Phone` FROM `satscores` AS T1 INNER JOIN `schools` AS T2 ON T1.`cds` = T2.`CDSCode` WHERE T2.`District` = 'Fresno Unified' AND T1.`AvgScrRead` IS NOT NULL ORDER BY T1.`AvgScrRead` ASC LIMIT 1,result_matched,2,1,1,"The MySQL query successfully converted the PostgreSQL query. Identifier quoting was changed from double quotes to backticks. The `NULLS LAST` clause was removed as it is not directly supported in MySQL's `ORDER BY` in the same way, but it was also redundant in this specific query because the `WHERE` clause `T1.`AvgScrRead` IS NOT NULL` already filters out all NULL values for `AvgScrRead`. The execution results (row count and data) match between PostgreSQL and MySQL."
54,"SELECT ""School"", ""MailZip"" FROM ""schools"" WHERE ""AdmFName1"" = 'Avetik' AND ""AdmLName1"" = 'Atoian'","SELECT `School`, `MailZip` FROM `schools` WHERE `AdmFName1` = 'Avetik' AND `AdmLName1` = 'Atoian'",result_matched,2,1,1,"The MySQL query produced the same results as the PostgreSQL query. Identifier quoting was correctly handled, and the WHERE clause conditions were directly transferable."
52,"SELECT COUNT(T1.""cds"") FROM ""satscores"" AS T1 INNER JOIN ""schools"" AS T2 ON T1.""cds"" = T2.""CDSCode"" WHERE T2.""MailCity"" = 'Lakeport' AND (T1.""AvgScrRead"" + T1.""AvgScrMath"" + T1.""AvgScrWrite"") >= 1500",SELECT COUNT(T1.`cds`) FROM `satscores` AS T1 INNER JOIN `schools` AS T2 ON T1.`cds` = T2.`CDSCode` WHERE T2.`MailCity` = 'Lakeport' AND (T1.`AvgScrRead` + T1.`AvgScrMath` + T1.`AvgScrWrite`) >= 1500,result_matched,2,1,1,"The converted query produced the same result as the original PostgreSQL query. Identifier quoting was correctly handled, and no other complex conversions were required for this specific query."
48,"SELECT (SUM(CASE WHEN ""DOC"" = '54' THEN 1 ELSE 0 END))::DOUBLE PRECISION / SUM(CASE WHEN ""DOC"" = '52' THEN 1 ELSE 0 END) FROM ""schools"" WHERE ""StatusType"" = 'Merged' AND ""County"" = 'Orange'",SELECT SUM(CASE WHEN `DOC` = '54' THEN 1 ELSE 0 END) / SUM(CASE WHEN `DOC` = '52' THEN 1 ELSE 0 END) FROM `schools` WHERE `StatusType` = 'Merged' AND `County` = 'Orange',result_matched,2,1,1,"The MySQL query successfully produced the same result as the PostgreSQL query. The division operator in MySQL handles floating-point division correctly, and the explicit cast `::DOUBLE PRECISION` from PostgreSQL was not necessary."
53,"SELECT T1.""NumTstTakr"" FROM ""satscores"" AS T1 INNER JOIN ""schools"" AS T2 ON T1.""cds"" = T2.""CDSCode"" WHERE T2.""MailCity"" = 'Fresno'",SELECT T1.`NumTstTakr` FROM `satscores` AS T1 INNER JOIN `schools` AS T2 ON T1.`cds` = T2.`CDSCode` WHERE T2.`MailCity` = 'Fresno',result_matched,2,32,32,"The conversion was successful. The primary change involved adapting identifier quoting from PostgreSQL's double quotes to MySQL's backticks. The query structure, including SELECT, FROM, INNER JOIN, and WHERE clauses, is directly compatible between the two database systems for this particular query. Data types and values also translated without issues, leading to an exact match in both row count and content."
58,"SELECT ""Phone"", ""Ext"", ""School"" FROM ""schools"" WHERE ""Zip"" = '95203-3704'","SELECT `Phone`, `Ext`, `School` FROM `schools` WHERE `Zip` = '95203-3704'",result_matched,2,1,1,"The conversion from PostgreSQL to MySQL was successful. The only change required was converting double-quoted identifiers to backticks, which is a standard conversion rule. Both the row count and the data in the execution results match perfectly."
56,"SELECT COUNT(""CDSCode"") FROM ""schools"" WHERE ""City"" = 'San Joaquin' AND ""MailState"" = 'CA' AND ""StatusType"" = 'Active'",SELECT COUNT(`CDSCode`) FROM `schools` WHERE `City` = 'San Joaquin' AND `MailState` = 'CA' AND `StatusType` = 'Active',result_matched,2,1,1,"The conversion from PostgreSQL to MySQL was successful. The only necessary change was converting double quotes for identifiers to backticks, which was correctly applied in the previous attempt. The query logic and functions are compatible between both databases, and the execution results match exactly."
55,"SELECT SUM(CASE WHEN ""County"" = 'Colusa' THEN 1 ELSE 0 END)::DOUBLE PRECISION / SUM(CASE WHEN ""County"" = 'Humboldt' THEN 1 ELSE 0 END) FROM ""schools"" WHERE ""MailState"" = 'CA'",SELECT SUM(CASE WHEN `County` = 'Colusa' THEN 1 ELSE 0 END) / SUM(CASE WHEN `County` = 'Humboldt' THEN 1 ELSE 0 END) FROM `schools` WHERE `MailState` = 'CA',result_matched,2,1,1,The query was successfully converted. The PostgreSQL double quotes for identifiers were changed to MySQL backticks. The `::DOUBLE PRECISION` cast was removed as MySQL's division operator handles floating-point results automatically. The row count and data (allowing for minor floating-point precision differences) match the PostgreSQL execution result.
61,"SELECT COUNT(""School"") FROM ""schools"" WHERE ""DOC"" = '52' AND ""Charter"" = TRUE AND ""City"" = 'Hickman'",SELECT COUNT(`School`) FROM `schools` WHERE `DOC` = '52' AND `Charter` = 1 AND `City` = 'Hickman',result_matched,2,1,1,"The previous attempt successfully converted the query. Identifier quoting and boolean conversion were correctly handled, and the execution results match."
60,"SELECT ""Website"" FROM ""schools"" WHERE ""County"" = 'San Joaquin' AND ""Virtual"" = 'P' AND ""Charter"" = TRUE",SELECT `Website` FROM `schools` WHERE `County` = 'San Joaquin' AND `Virtual` = 'P' AND `Charter` = 1,result_matched,2,2,2,The row counts and data from the MySQL query execution match the PostgreSQL execution results exactly. The conversion of double quotes to backticks for identifiers and PostgreSQL boolean TRUE to MySQL boolean 1 was successful.
64,"SELECT COUNT(*) FROM ""schools"" WHERE ""CharterNum"" = '00D4' AND ""MailCity"" = 'Hickman'",SELECT COUNT(*) FROM `schools` WHERE `CharterNum` = '00D4' AND `MailCity` = 'Hickman',result_matched,2,1,1,The conversion successfully translated the PostgreSQL query to MySQL by replacing double quotes with backticks for identifiers. The COUNT(*) function and WHERE clause conditions are standard SQL and work identically in both databases. The execution results (count of 3) match exactly.
62,"SELECT COUNT(T2.""School"") FROM ""frpm"" AS T1 INNER JOIN ""schools"" AS T2 ON T1.""CDSCode"" = T2.""CDSCode"" WHERE T2.""County"" = 'Los Angeles' AND T2.""Charter"" = FALSE AND T1.""Free Meal Count (K-12)""::DOUBLE PRECISION * 100 / T1.""Enrollment (K-12)"" < 0.18;",SELECT COUNT(T2.`School`) FROM `frpm` AS T1 INNER JOIN `schools` AS T2 ON T1.`CDSCode` = T2.`CDSCode` WHERE T2.`County` = 'Los Angeles' AND T2.`Charter` = 0 AND T1.`Free Meal Count (K-12)` * 100 / T1.`Enrollment (K-12)` < 0.18;,result_matched,2,1,1,"The MySQL query produced the same result as the PostgreSQL query. Identifier quoting, boolean conversion, and removal of PostgreSQL-specific casting were correctly handled."
63,"SELECT ""AdmFName1"", ""AdmLName1"", ""School"", ""City"" FROM ""schools"" WHERE ""Charter"" = TRUE AND ""CharterNum"" = '00D2'","SELECT `AdmFName1`, `AdmLName1`, `School`, `City` FROM `schools` WHERE `Charter` = 1 AND `CharterNum` = '00D2'",result_matched,2,8,8,The converted query produced the same number of rows and identical data as the original PostgreSQL query. Identifier quoting and boolean conversion were correctly handled.
59,"SELECT ""Website"" FROM ""schools"" WHERE (""AdmFName1"" = 'Mike' AND ""AdmLName1"" = 'Larson') OR (""AdmFName1"" = 'Dante' AND ""AdmLName1"" = 'Alvarez')",SELECT `Website` FROM `schools` WHERE (`AdmFName1` = 'Mike' AND `AdmLName1` = 'Larson') OR (`AdmFName1` = 'Dante' AND `AdmLName1` = 'Alvarez'),result_matched,3,2,2,The MySQL query from Attempt 2 successfully converted the PostgreSQL query. The row count and data in the execution results match exactly.
67,"SELECT COUNT(""School"") FROM ""schools"" WHERE EXTRACT(YEAR FROM ""ClosedDate"") = 1989 AND ""City"" = 'San Francisco' AND ""DOCType"" = 'Community College District'",SELECT COUNT(`School`) FROM `schools` WHERE YEAR(`ClosedDate`) = 1989 AND `City` = 'San Francisco' AND `DOCType` = 'Community College District',result_matched,2,1,1,The previous attempt successfully converted the PostgreSQL query to MySQL. The key changes were replacing PostgreSQL's double quotes for identifiers with MySQL's backticks and converting `EXTRACT(YEAR FROM date)` to MySQL's `YEAR(date)` function. The execution results from both databases match exactly in terms of row count and data.
69,"SELECT ""NCESDist"" FROM ""schools"" WHERE ""SOC"" = '31'",SELECT `NCESDist` FROM `schools` WHERE `SOC` = '31',result_matched,2,3,3,The query was successfully converted by changing double-quoted identifiers to backticks. Row counts and data match between PostgreSQL and MySQL execution results.
66,"SELECT COUNT(""School"") FROM ""schools"" WHERE TO_CHAR(""OpenDate"", 'YYYY') BETWEEN '2000' AND '2005' AND ""County"" = 'Stanislaus' AND ""FundingType"" = 'Directly funded'",SELECT COUNT(`School`) FROM `schools` WHERE YEAR(`OpenDate`) BETWEEN 2000 AND 2005 AND `County` = 'Stanislaus' AND `FundingType` = 'Directly funded',result_matched,2,1,1,The previous attempt successfully converted the PostgreSQL TO_CHAR function to MySQL's YEAR function and correctly handled identifier quoting. Both the row count and the data in the results match the PostgreSQL execution.
70,"SELECT COUNT(""School"") FROM ""schools"" WHERE (""StatusType"" = 'Closed' OR ""StatusType"" = 'Active') AND ""SOC"" = '69' AND ""County"" = 'Alpine'",SELECT COUNT(`School`) FROM `schools` WHERE (`StatusType` = 'Closed' OR `StatusType` = 'Active') AND `SOC` = '69' AND `County` = 'Alpine',result_matched,2,1,1,The MySQL query produced the same result (count of 2) as the PostgreSQL query. Identifier quoting was correctly handled by converting double quotes to backticks. Boolean logic and string comparisons are directly compatible between PostgreSQL and MySQL for this query.
65,"SELECT SUM(CASE WHEN ""FundingType"" = 'Locally funded' THEN 1 ELSE 0 END)::DOUBLE PRECISION * 100 / SUM(CASE WHEN ""FundingType"" != 'Locally funded' THEN 1 ELSE 0 END) FROM ""schools"" WHERE ""County"" = 'Santa Clara' AND ""Charter"" = TRUE",SELECT SUM(CASE WHEN `FundingType` = 'Locally funded' THEN 1 ELSE 0 END) * 100 / SUM(CASE WHEN `FundingType` != 'Locally funded' THEN 1 ELSE 0 END) FROM `schools` WHERE `County` = 'Santa Clara' AND `Charter` = 1,result_matched,2,1,1,"The row counts match, and the calculated floating-point values are equivalent, allowing for minor precision differences between database systems. MySQL implicitly handles the division as a floating-point operation, making the explicit `::DOUBLE PRECISION` cast from PostgreSQL unnecessary."
74,"SELECT MIN(T1.""Low Grade"") FROM ""frpm"" AS T1 INNER JOIN ""schools"" AS T2 ON T1.""CDSCode"" = T2.""CDSCode"" WHERE T2.""NCESDist"" = '0613360' AND T2.""EdOpsCode"" = 'SPECON'",SELECT MIN(T1.`Low Grade`) FROM `frpm` AS T1 INNER JOIN `schools` AS T2 ON T1.`CDSCode` = T2.`CDSCode` WHERE T2.`NCESDist` = '0613360' AND T2.`EdOpsCode` = 'SPECON',result_matched,2,1,1,"The MySQL query produced the same result set (row count and data) as the PostgreSQL query. The conversion involved changing double quotes to backticks for identifiers, which was correctly applied."
75,"SELECT T2.""EILName"", T2.""School"" FROM ""frpm"" AS T1 INNER JOIN ""schools"" AS T2 ON T1.""CDSCode"" = T2.""CDSCode"" WHERE T1.""NSLP Provision Status"" = 'Breakfast Provision 2' AND T1.""County Code"" = '37'","SELECT T2.`EILName`, T2.`School` FROM `frpm` AS T1 INNER JOIN `schools` AS T2 ON T1.`CDSCode` = T2.`CDSCode` WHERE T1.`NSLP Provision Status` = 'Breakfast Provision 2' AND T1.`County Code` = '37'",result_matched,2,8,8,"The MySQL query produced the same number of rows and identical data as the PostgreSQL query. The conversion involved changing double quotes to backticks for identifiers, which was sufficient for this query."
72,"SELECT T1.""Enrollment (Ages 5-17)"" FROM ""frpm"" AS T1 INNER JOIN ""schools"" AS T2 ON T1.""CDSCode"" = T2.""CDSCode"" WHERE T2.""EdOpsCode"" = 'SSS' AND T2.""City"" = 'Fremont' AND LEFT(T1.""Academic Year"", 4)::INTEGER BETWEEN 2014 AND 2015","SELECT T1.`Enrollment (Ages 5-17)` FROM `frpm` AS T1 INNER JOIN `schools` AS T2 ON T1.`CDSCode` = T2.`CDSCode` WHERE T2.`EdOpsCode` = 'SSS' AND T2.`City` = 'Fremont' AND CAST(LEFT(T1.`Academic Year`, 4) AS SIGNED) BETWEEN 2014 AND 2015",result_matched,2,2,2,The MySQL query successfully produced the same number of rows and identical data as the PostgreSQL query. The conversion of identifiers to backticks and the `::INTEGER` cast to `CAST(... AS SIGNED)` was correct.
78,"SELECT ""GSserved"" FROM ""schools"" WHERE ""City"" = 'Adelanto' GROUP BY ""GSserved"" ORDER BY COUNT(""GSserved"") DESC NULLS LAST LIMIT 1",SELECT `GSserved` FROM `schools` WHERE `City` = 'Adelanto' GROUP BY `GSserved` ORDER BY COUNT(`GSserved`) DESC LIMIT 1,result_matched,2,1,1,"The converted MySQL query produced the same number of rows and identical data as the original PostgreSQL query. The conversion involved changing double quotes to backticks for identifiers and removing the `NULLS LAST` clause, which is not needed in MySQL as `ORDER BY ... DESC` places NULLs last by default."
76,"SELECT T2.""City"" FROM ""frpm"" AS T1 INNER JOIN ""schools"" AS T2 ON T1.""CDSCode"" = T2.""CDSCode"" WHERE T1.""NSLP Provision Status"" = 'Lunch Provision 2' AND T2.""County"" = 'Merced' AND T1.""Low Grade"" = '9' AND T1.""High Grade"" = '12' AND T2.""EILCode"" = 'HS'",SELECT T2.`City` FROM `frpm` AS T1 INNER JOIN `schools` AS T2 ON T1.`CDSCode` = T2.`CDSCode` WHERE T1.`NSLP Provision Status` = 'Lunch Provision 2' AND T2.`County` = 'Merced' AND T1.`Low Grade` = '9' AND T1.`High Grade` = '12' AND T2.`EILCode` = 'HS',result_matched,2,1,1,"The previous attempt successfully converted the query. The primary change required was adapting the identifier quoting from PostgreSQL's double quotes to MySQL's backticks. The logical structure and functions used in the query are compatible between both database systems, leading to identical results."
77,"SELECT ""T2"".""School"", ""T1"".""FRPM Count (Ages 5-17)"" * 100 / ""T1"".""Enrollment (Ages 5-17)"" FROM ""frpm"" AS ""T1"" INNER JOIN ""schools"" AS ""T2"" ON ""T1"".""CDSCode"" = ""T2"".""CDSCode"" WHERE ""T2"".""County"" = 'Los Angeles' AND ""T2"".""GSserved"" = 'K-9'","SELECT `T2`.`School`, `T1`.`FRPM Count (Ages 5-17)` * 100 / `T1`.`Enrollment (Ages 5-17)` FROM `frpm` AS `T1` INNER JOIN `schools` AS `T2` ON `T1`.`CDSCode` = `T2`.`CDSCode` WHERE `T2`.`County` = 'Los Angeles' AND `T2`.`GSserved` = 'K-9'",result_matched,2,2,2,"The MySQL query produced the same row count and data as the PostgreSQL query. The only necessary change was converting double quotes for identifiers to backticks, which was correctly applied."
79,"SELECT ""County"", COUNT(""Virtual"") FROM ""schools"" WHERE (""County"" = 'San Diego' OR ""County"" = 'Santa Barbara') AND ""Virtual"" = 'F' GROUP BY ""County"" ORDER BY COUNT(""Virtual"") DESC NULLS LAST LIMIT 1","SELECT `County`, COUNT(`Virtual`) FROM `schools` WHERE (`County` = 'San Diego' OR `County` = 'Santa Barbara') AND `Virtual` = 'F' GROUP BY `County` ORDER BY COUNT(`Virtual`) DESC LIMIT 1",result_matched,2,1,1,"The conversion was successful. The PostgreSQL query was correctly translated to MySQL by converting double quotes to backticks for identifiers and removing the redundant NULLS LAST clause, as MySQL's COUNT() function never returns NULL and its default DESC sorting behavior is compatible."
85,"SELECT T1.""Free Meal Count (K-12)"" * 100.0 / T1.""Enrollment (K-12)"", T1.""District Code"" FROM ""frpm"" AS T1 INNER JOIN ""schools"" AS T2 ON T1.""CDSCode"" = T2.""CDSCode"" WHERE T2.""AdmFName1"" = 'Alusine'","SELECT T1.`Free Meal Count (K-12)` * 100.0 / T1.`Enrollment (K-12)`, T1.`District Code` FROM `frpm` AS T1 INNER JOIN `schools` AS T2 ON T1.`CDSCode` = T2.`CDSCode` WHERE T2.`AdmFName1` = 'Alusine'",result_matched,2,1,1,"The previous attempt successfully converted the PostgreSQL query to MySQL. Identifiers were correctly quoted with backticks, and the arithmetic operation and string comparison (`=`) are compatible between PostgreSQL and MySQL. The row count and data in the execution results match."
82,"SELECT ""GSoffered"" FROM ""schools"" WHERE ABS(""Longitude"") = (SELECT MAX(ABS(""Longitude"")) FROM ""schools"") ORDER BY ""CDSCode"" ASC LIMIT 1",SELECT `GSoffered` FROM `schools` WHERE ABS(`Longitude`) = (SELECT MAX(ABS(`Longitude`)) FROM `schools`) ORDER BY `CDSCode` ASC LIMIT 1,result_matched,2,1,1,"The MySQL query produced the exact same result as the PostgreSQL query, both in row count and data. The conversion of double quotes to backticks for identifiers was sufficient."
83,"SELECT T2.""City"", COUNT(T2.""CDSCode"") FROM ""frpm"" AS T1 INNER JOIN ""schools"" AS T2 ON T1.""CDSCode"" = T2.""CDSCode"" WHERE T2.""Magnet"" IS TRUE AND T2.""GSoffered"" = 'K-8' AND T1.""NSLP Provision Status"" = 'Multiple Provision Types' GROUP BY T2.""City""","SELECT T2.`City`, COUNT(T2.`CDSCode`) FROM `frpm` AS T1 INNER JOIN `schools` AS T2 ON T1.`CDSCode` = T2.`CDSCode` WHERE T2.`Magnet` = 1 AND T2.`GSoffered` = 'K-8' AND T1.`NSLP Provision Status` = 'Multiple Provision Types' GROUP BY T2.`City`",result_matched,2,1,1,The MySQL query produced the same number of rows and identical data as the PostgreSQL query. The conversion of identifier quoting and boolean values was successful.
80,"SELECT T1.""School Type"", T1.""School Name"", T2.""Latitude"" FROM frpm AS T1 INNER JOIN schools AS T2 ON T1.""CDSCode"" = T2.""CDSCode"" ORDER BY T2.""Latitude"" DESC NULLS LAST LIMIT 1","SELECT T1.`School Type`, T1.`School Name`, T2.`Latitude` FROM frpm AS T1 INNER JOIN schools AS T2 ON T1.`CDSCode` = T2.`CDSCode` ORDER BY T2.`Latitude` IS NULL ASC, T2.`Latitude` DESC LIMIT 1",result_matched,2,1,1,"The conversion successfully translated PostgreSQL's double-quoted identifiers to MySQL's backticks. The `ORDER BY ... DESC NULLS LAST` clause was correctly adapted to MySQL's `ORDER BY ... IS NULL ASC, ... DESC` to ensure NULL values are sorted last, matching the PostgreSQL behavior. The `LIMIT` clause is identical in both dialects. Both row count and data match the PostgreSQL execution result."
87,"SELECT T2.""AdmEmail1"", T2.""AdmEmail2"" FROM ""frpm"" AS T1 INNER JOIN ""schools"" AS T2 ON T1.""CDSCode"" = T2.""CDSCode"" WHERE T2.""County"" = 'San Bernardino' AND T2.""City"" = 'San Bernardino' AND T2.""DOC"" = '54' AND TO_CHAR(T2.""OpenDate"", 'YYYY') BETWEEN '2009' AND '2010' AND T2.""SOC"" = '62'","SELECT T2.`AdmEmail1`, T2.`AdmEmail2` FROM `frpm` AS T1 INNER JOIN `schools` AS T2 ON T1.`CDSCode` = T2.`CDSCode` WHERE T2.`County` = 'San Bernardino' AND T2.`City` = 'San Bernardino' AND T2.`DOC` = '54' AND YEAR(T2.`OpenDate`) BETWEEN 2009 AND 2010 AND T2.`SOC` = '62'",result_matched,2,1,1,"The previous attempt successfully converted the PostgreSQL query to MySQL. The `TO_CHAR(T2.""OpenDate"", 'YYYY')` function was correctly translated to `YEAR(T2.`OpenDate`)`, and the `BETWEEN` clause was adjusted to use integer literals. The MySQL execution result matches the PostgreSQL result exactly."
88,"SELECT T2.""AdmEmail1"", T2.""School"" FROM ""satscores"" AS T1 INNER JOIN ""schools"" AS T2 ON T1.""cds"" = T2.""CDSCode"" ORDER BY T1.""NumGE1500"" DESC NULLS LAST LIMIT 1","SELECT T2.`AdmEmail1`, T2.`School` FROM `satscores` AS T1 INNER JOIN `schools` AS T2 ON T1.`cds` = T2.`CDSCode` ORDER BY ISNULL(T1.`NumGE1500`) ASC, T1.`NumGE1500` DESC LIMIT 1",result_matched,2,1,1,"The previous attempt successfully converted the query. The row counts and data from the MySQL execution match the PostgreSQL execution results. The `NULLS LAST` clause in PostgreSQL was correctly translated to `ISNULL(T1.`NumGE1500`) ASC, T1.`NumGE1500` DESC` in MySQL to achieve the same sorting behavior for NULL values."
84,"WITH RankedAdmFName AS ( SELECT ""AdmFName1"", COUNT(""AdmFName1"") AS name_count, ROW_NUMBER() OVER (ORDER BY COUNT(""AdmFName1"") DESC, ""AdmFName1"" ASC) as rn FROM ""schools"" WHERE ""AdmFName1"" IS NOT NULL GROUP BY ""AdmFName1"" ) SELECT DISTINCT T1.""AdmFName1"", T1.""District"" FROM ""schools"" AS T1 INNER JOIN RankedAdmFName AS T2 ON T1.""AdmFName1"" = T2.""AdmFName1"" WHERE T2.rn <= 2 ORDER BY T1.""AdmFName1"" ASC, T1.""District"" ASC","WITH RankedAdmFName AS ( SELECT `AdmFName1`, COUNT(`AdmFName1`) AS name_count, ROW_NUMBER() OVER (ORDER BY COUNT(`AdmFName1`) DESC, `AdmFName1` ASC) as rn FROM `schools` WHERE `AdmFName1` IS NOT NULL GROUP BY `AdmFName1` ) SELECT DISTINCT T1.`AdmFName1`, T1.`District` FROM `schools` AS T1 INNER JOIN RankedAdmFName AS T2 ON T1.`AdmFName1` = T2.`AdmFName1` WHERE T2.rn <= 2 ORDER BY T1.`AdmFName1` ASC, T1.`District` ASC",result_matched,2,215,215,"The conversion was successful. The CTE (Common Table Expression) and window function (ROW_NUMBER() OVER ()) syntax are compatible between PostgreSQL and MySQL. The only necessary change was converting double-quoted identifiers to backticks, which was correctly applied in the previous attempt."
81,"SELECT T2.""City"", T1.""Low Grade"", T1.""School Name"" FROM ""frpm"" AS T1 INNER JOIN ""schools"" AS T2 ON T1.""CDSCode"" = T2.""CDSCode"" WHERE T2.""State"" = 'CA' ORDER BY T2.""Latitude"" ASC NULLS FIRST LIMIT 1","SELECT T2.`City`, T1.`Low Grade`, T1.`School Name` FROM `frpm` AS T1 INNER JOIN `schools` AS T2 ON T1.`CDSCode` = T2.`CDSCode` WHERE T2.`State` = 'CA' ORDER BY (CASE WHEN T2.`Latitude` IS NULL THEN 0 ELSE 1 END) ASC, T2.`Latitude` ASC, T2.`CDSCode` ASC LIMIT 1",result_matched,4,1,1,"The MySQL query successfully converted the PostgreSQL query. The `ORDER BY` clause with explicit NULL handling for `Latitude` and the addition of `CDSCode` as a tie-breaker ensured deterministic sorting, leading to an exact match with the PostgreSQL result for the `LIMIT 1` clause."
